state_fips_code,county_fips_code,postal_code,name,poverty_estimate_all_ages,90_ci_lower_bound,90_ci_upper_bound,poverty_percent_all_ages,90_ci_lower_bound_2,90_ci_upper_bound_2,median_household_income,90_ci_lower_bound_3,90_ci_upper_bound_3
49,9,UT,Daggett County,88,68,108,8.3,6.4,10.2,53006,47252,58760
49,11,UT,Davis County,23606,20064,27148,7.2,6.1,8.3,70797,68107,73487
49,13,UT,Duchesne County,2328,1924,2732,11.6,9.6,13.6,61976,58630,65322
49,15,UT,Emery County,1360,1078,1642,12.9,10.2,15.6,49709,46400,53018
49,17,UT,Garfield County,589,463,715,12.2,9.6,14.8,45666,41175,50157
49,19,UT,Grand County,1401,1126,1676,15,12,18,43344,39220,47468
49,21,UT,Iron County,10278,8866,11690,22.1,19.1,25.1,43615,39441,47789
49,23,UT,Juab County,1184,935,1433,11.4,9,13.8,55204,50719,59689
49,25,UT,Kane County,823,644,1002,11.8,9.2,14.4,48456,44031,52881
49,27,UT,Millard County,1609,1247,1971,12.9,10,15.8,52623,48442,56804
49,29,UT,Morgan County,488,377,599,4.6,3.6,5.6,82597,73922,91272
49,31,UT,Piute County,271,209,333,18.7,14.4,23,37730,33693,41767
49,33,UT,Rich County,237,184,290,10.3,8,12.6,56772,50676,62868
49,35,UT,Salt Lake County,128385,119937,136833,11.9,11.1,12.7,62536,60865,64207
49,37,UT,San Juan County,4366,3676,5056,29.2,24.6,33.8,40590,36391,44789
49,39,UT,Sanpete County,4459,3571,5347,17.1,13.7,20.5,44644,40415,48873
49,41,UT,Sevier County,2475,1912,3038,12.1,9.4,14.8,48622,44987,52257
49,43,UT,Summit County,2656,2194,3118,6.8,5.6,8,92560,85447,99673
49,45,UT,Tooele County,4956,3904,6008,8.1,6.4,9.8,64193,58684,69702
49,47,UT,Uintah County,3512,2783,4241,9.6,7.6,11.6,65489,60300,70678
49,49,UT,Utah County,69472,63972,74972,12.6,11.6,13.6,60957,59733,62181
49,51,UT,Wasatch County,1950,1524,2376,7.1,5.5,8.7,65207,59743,70671
49,53,UT,Washington County,19330,16030,22630,12.9,10.7,15.1,50169,46673,53665
49,55,UT,Wayne County,383,289,477,14.1,10.7,17.5,42366,38718,46014
49,57,UT,Weber County,29322,25718,32926,12.3,10.8,13.8,59293,57078,61508
50,0,VT,Vermont,72294,68859,75729,12,11.4,12.6,54153,52739,55567
50,1,VT,Addison County,3260,2521,3999,9.5,7.3,11.7,59089,56115,62063
50,3,VT,Bennington County,5035,4035,6035,14.4,11.5,17.3,44674,41503,47845
50,5,VT,Caledonia County,4139,3308,4970,13.9,11.1,16.7,45029,42363,47695
50,7,VT,Chittenden County,16626,14659,18593,11,9.7,12.3,61908,58884,64932
50,9,VT,Essex County,1196,975,1417,19.6,16,23.2,35570,32007,39133
50,11,VT,Franklin County,4362,3288,5436,9.1,6.9,11.3,59184,55499,62869
50,13,VT,Grand Isle County,635,478,792,9.1,6.8,11.4,60081,54609,65553
50,15,VT,Lamoille County,3075,2442,3708,12.6,10,15.2,49142,45200,53084
50,17,VT,Orange County,3598,2923,4273,12.8,10.4,15.2,53025,50069,55981
50,19,VT,Orleans County,4238,3435,5041,16.2,13.1,19.3,42089,39580,44598
50,21,VT,Rutland County,7774,6407,9141,13.5,11.1,15.9,44888,41662,48114
50,23,VT,Washington County,6224,5065,7383,11,9,13,58673,55063,62283
50,25,VT,Windham County,5478,4507,6449,12.9,10.6,15.2,49616,46065,53167
50,27,VT,Windsor County,6654,5496,7812,12.1,10,14.2,51513,48507,54519
51,0,VA,Virginia,955541,936889,974193,11.8,11.6,12,64923,64318,65528
51,1,VA,Accomack County,6319,5021,7617,19.4,15.4,23.4,38390,35016,41764
51,3,VA,Albemarle County,8982,7417,10547,9.1,7.5,10.7,67083,62228,71938
51,5,VA,Alleghany County,2450,2028,2872,15.8,13.1,18.5,45454,40773,50135
51,7,VA,Amelia County,1636,1302,1970,12.9,10.3,15.5,51738,46492,56984
51,9,VA,Amherst County,4179,3256,5102,13.7,10.7,16.7,43998,39929,48067
51,11,VA,Appomattox County,2290,1829,2751,15.1,12.1,18.1,44397,40101,48693
51,13,VA,Arlington County,19117,16674,21560,8.5,7.4,9.6,107143,103158,111128
51,15,VA,Augusta County,6977,5586,8368,9.8,7.8,11.8,57808,55466,60150
51,17,VA,Bath County,519,402,636,11.5,8.9,14.1,43852,39280,48424
51,19,VA,Bedford County,7166,5705,8627,9.4,7.5,11.3,55507,51782,59232
51,21,VA,Bland County,834,644,1024,14.1,10.9,17.3,42624,38154,47094
51,23,VA,Botetourt County,2544,2048,3040,7.8,6.3,9.3,63646,57554,69738
51,25,VA,Brunswick County,3205,2548,3862,21.9,17.4,26.4,37344,33662,41026
51,27,VA,Buchanan County,5095,4023,6167,23.2,18.3,28.1,32083,29249,34917
51,29,VA,Buckingham County,3376,2700,4052,22.8,18.2,27.4,38731,34915,42547
51,31,VA,Campbell County,7883,6503,9263,14.5,12,17,46663,43140,50186
51,33,VA,Caroline County,3206,2463,3949,11,8.5,13.5,56099,50712,61486
51,35,VA,Carroll County,4998,3946,6050,17,13.4,20.6,38474,35201,41747
51,36,VA,Charles City County,919,732,1106,13.1,10.4,15.8,49768,44624,54912
51,37,VA,Charlotte County,2496,1996,2996,20.7,16.5,24.9,36339,33072,39606
51,41,VA,Chesterfield County,27051,22668,31434,8.3,7,9.6,72972,70081,75863
51,43,VA,Clarke County,1162,903,1421,8.2,6.4,10,70281,63525,77037
51,45,VA,Craig County,644,497,791,12.4,9.6,15.2,46551,41545,51557
51,47,VA,Culpeper County,5219,4152,6286,11,8.8,13.2,62394,56864,67924
51,49,VA,Cumberland County,1861,1474,2248,19,15.1,22.9,41409,37071,45747
51,51,VA,Dickenson County,3165,2463,3867,21.3,16.6,26,32103,29068,35138
51,53,VA,Dinwiddie County,3316,2623,4009,12.1,9.6,14.6,52288,48232,56344
51,57,VA,Essex County,1590,1228,1952,14.5,11.2,17.8,48277,44607,51947
51,59,VA,Fairfax County,75137,66728,83546,6.7,6,7.4,110507,108658,112356
51,61,VA,Fauquier County,4980,3994,5966,7.4,5.9,8.9,89106,83479,94733
51,63,VA,Floyd County,2178,1715,2641,14.1,11.1,17.1,43355,39587,47123
51,65,VA,Fluvanna County,1946,1492,2400,7.9,6.1,9.7,64258,58481,70035
51,67,VA,Franklin County,8927,7619,10235,16.3,13.9,18.7,47419,43292,51546
51,69,VA,Frederick County,6233,4907,7559,7.7,6.1,9.3,65485,60795,70175
51,71,VA,Giles County,2254,1804,2704,13.5,10.8,16.2,45979,42158,49800
51,73,VA,Gloucester County,3539,2743,4335,9.7,7.5,11.9,58900,54188,63612
51,75,VA,Goochland County,1567,1194,1940,7.5,5.7,9.3,86610,79021,94199
51,77,VA,Grayson County,2969,2436,3502,19.9,16.3,23.5,31893,28864,34922
51,79,VA,Greene County,1816,1406,2226,9.6,7.4,11.8,61762,56358,67166
51,81,VA,Greensville County,2165,1660,2670,25.1,19.2,31,36459,32611,40307
51,83,VA,Halifax County,6180,5002,7358,18,14.6,21.4,39079,35752,42406
51,85,VA,Hanover County,6140,4984,7296,6.1,4.9,7.3,81940,76814,87066
51,87,VA,Henrico County,34985,31064,38906,11,9.8,12.2,62446,60157,64735
51,89,VA,Henry County,10553,8769,12337,20.5,17,24,34842,31973,37711
51,91,VA,Highland County,328,256,400,14.6,11.4,17.8,38636,34457,42815
51,93,VA,Isle of Wight County,3633,2961,4305,10.2,8.3,12.1,64350,58809,69891
51,95,VA,James City County,5680,4592,6768,7.9,6.4,9.4,75926,69820,82032
51,97,VA,King and Queen County,1060,842,1278,14.8,11.8,17.8,46331,41809,50853
51,99,VA,King George County,1878,1440,2316,7.5,5.7,9.3,76206,69463,82949
51,101,VA,King William County,1409,1109,1709,8.8,6.9,10.7,64305,58820,69790
51,103,VA,Lancaster County,1491,1149,1833,13.7,10.5,16.9,45827,41280,50374
51,105,VA,Lee County,6161,4986,7336,26.6,21.5,31.7,31429,28160,34698
51,107,VA,Loudoun County,14077,11754,16400,3.9,3.3,4.5,122641,119393,125889
51,109,VA,Louisa County,3920,3088,4752,11.5,9.1,13.9,60121,55545,64697
51,111,VA,Lunenburg County,2565,2029,3101,22.4,17.7,27.1,37548,34288,40808
51,113,VA,Madison County,1598,1257,1939,12.3,9.7,14.9,52513,47058,57968
51,115,VA,Mathews County,927,713,1141,10.6,8.2,13,58268,52306,64230
51,117,VA,Mecklenburg County,6384,5291,7477,21.1,17.5,24.7,38500,35005,41995
51,119,VA,Middlesex County,1489,1147,1831,14.4,11.1,17.7,48921,43930,53912
51,121,VA,Montgomery County,21796,19859,23733,24.8,22.6,27,43484,40668,46300
51,125,VA,Nelson County,1975,1542,2408,13.4,10.5,16.3,48076,43132,53020
51,127,VA,New Kent County,1201,917,1485,6.2,4.7,7.7,72406,65542,79270
51,131,VA,Northampton County,2555,2016,3094,21.5,17,26,36822,33068,40576
51,133,VA,Northumberland County,1750,1340,2160,14.3,10.9,17.7,51422,46463,56381
51,135,VA,Nottoway County,3334,2625,4043,24.3,19.1,29.5,37996,33940,42052
51,137,VA,Orange County,3672,2929,4415,10.7,8.5,12.9,59282,53859,64705
51,139,VA,Page County,3991,3230,4752,16.9,13.7,20.1,44851,42838,46864
51,141,VA,Patrick County,3934,3252,4616,21.9,18.1,25.7,34885,31416,38354
51,143,VA,Pittsylvania County,8923,7342,10504,14.6,12,17.2,44207,40920,47494
51,145,VA,Powhatan County,1855,1414,2296,7.1,5.4,8.8,75539,70337,80741
51,147,VA,Prince Edward County,4822,3844,5800,25.5,20.3,30.7,37543,33656,41430
51,149,VA,Prince George County,3424,2705,4143,10.5,8.3,12.7,61792,56708,66876
51,153,VA,Prince William County,31917,27373,36461,7.2,6.2,8.2,91886,89272,94500
51,155,VA,Pulaski County,4875,3776,5974,14.7,11.4,18,46186,42468,49904
51,157,VA,Rappahannock County,684,517,851,9.3,7,11.6,62800,56618,68982
51,159,VA,Richmond County,1439,1105,1773,19.7,15.1,24.3,42204,37788,46620
51,161,VA,Roanoke County,7498,6152,8844,8.2,6.7,9.7,61935,58621,65249
51,163,VA,Rockbridge County,2884,2274,3494,13,10.2,15.8,48497,44435,52559
51,165,VA,Rockingham County,8906,7658,10154,11.7,10.1,13.3,55798,53027,58569
51,167,VA,Russell County,4962,3918,6006,17.9,14.1,21.7,37378,33932,40824
51,169,VA,Scott County,4495,3665,5325,20.8,17,24.6,36290,32530,40050
51,171,VA,Shenandoah County,5114,4200,6028,12,9.9,14.1,45430,41680,49180
51,173,VA,Smyth County,6088,5172,7004,19.7,16.7,22.7,37831,34968,40694
51,175,VA,Southampton County,2507,1924,3090,15.3,11.7,18.9,46521,41950,51092
51,177,VA,Spotsylvania County,11742,9927,13557,9.2,7.8,10.6,75714,72464,78964
51,179,VA,Stafford County,7952,6468,9436,5.9,4.8,7,92647,87069,98225
51,181,VA,Surry County,878,673,1083,12.9,9.9,15.9,48707,43715,53699
51,183,VA,Sussex County,2185,1714,2656,23.9,18.7,29.1,37748,33795,41701
51,185,VA,Tazewell County,8003,6518,9488,19.2,15.6,22.8,38292,34611,41973
51,187,VA,Warren County,4289,3444,5134,11.3,9.1,13.5,60714,55816,65612
51,191,VA,Washington County,7734,6221,9247,14.5,11.7,17.3,43353,40344,46362
51,193,VA,Westmoreland County,2603,1972,3234,15,11.4,18.6,48232,43854,52610
51,195,VA,Wise County,8134,6528,9740,21.9,17.6,26.2,38528,36095,40961
51,197,VA,Wythe County,4493,3656,5330,15.6,12.7,18.5,41132,37472,44792
51,199,VA,York County,3617,2850,4384,5.5,4.3,6.7,81169,75970,86368
51,510,VA,Alexandria city,14266,11954,16578,9.6,8,11.2,86419,81707,91131
51,520,VA,Bristol city,3696,2923,4469,21.8,17.2,26.4,34099,30576,37622
51,530,VA,Buena Vista city,1056,819,1293,17.2,13.4,21,38331,34306,42356
51,540,VA,Charlottesville city,11276,10160,12392,25.9,23.3,28.5,45890,41320,50460
51,550,VA,Chesapeake city,22416,18579,26253,9.8,8.1,11.5,66625,64747,68503
51,570,VA,Colonial Heights city,2015,1621,2409,11.5,9.2,13.8,52355,48094,56616
51,580,VA,Covington city,936,722,1150,16.4,12.7,20.1,36503,32655,40351
51,590,VA,Danville city,9627,7838,11416,23.6,19.2,28,33646,31027,36265
51,595,VA,Emporia city,1364,1080,1648,26.1,20.7,31.5,33160,29585,36735
51,600,VA,Fairfax city,1866,1525,2207,7.8,6.4,9.2,94067,87070,101064
51,610,VA,Falls Church city,438,331,545,3.2,2.4,4,125635,112602,138668
51,620,VA,Franklin city,1888,1492,2284,22.5,17.8,27.2,38583,35862,41304
51,630,VA,Fredericksburg city,4291,3445,5137,16.8,13.5,20.1,51195,46071,56319
51,640,VA,Galax city,1526,1193,1859,22.7,17.7,27.7,33182,29630,36734
51,650,VA,Hampton city,20149,16834,23464,15.2,12.7,17.7,47615,44803,50427
51,660,VA,Harrisonburg city,12785,11289,14281,28.3,25,31.6,38541,35047,42035
51,670,VA,Hopewell city,4268,3332,5204,19.5,15.2,23.8,40122,37151,43093
51,678,VA,Lexington city,1112,845,1379,24.1,18.3,29.9,40829,36455,45203
51,680,VA,Lynchburg city,17175,15324,19026,25,22.3,27.7,40065,37473,42657
51,683,VA,Manassas city,4104,3170,5038,9.8,7.6,12,72510,66618,78402
51,685,VA,Manassas Park city,1350,1074,1626,8.9,7.1,10.7,73065,66935,79195
51,690,VA,Martinsville city,3187,2477,3897,23.8,18.5,29.1,29971,27212,32730
51,700,VA,Newport News city,29082,24846,33318,16.7,14.3,19.1,48440,45608,51272
51,710,VA,Norfolk city,49728,44679,54777,23.4,21,25.8,42567,40613,44521
51,720,VA,Norton city,856,669,1043,21.6,16.9,26.3,31620,28267,34973
51,730,VA,Petersburg city,8256,6879,9633,25.8,21.5,30.1,32749,29909,35589
51,735,VA,Poquoson city,707,551,863,5.9,4.6,7.2,84213,75348,93078
51,740,VA,Portsmouth city,17017,14041,19993,18.3,15.1,21.5,43045,39425,46665
51,750,VA,Radford city,4678,3929,5427,32.4,27.2,37.6,34267,30831,37703
51,760,VA,Richmond city,51415,47272,55558,25,23,27,42074,39728,44420
51,770,VA,Roanoke city,19938,16964,22912,20.4,17.4,23.4,40735,38139,43331
51,775,VA,Salem city,2393,1848,2938,10.2,7.9,12.5,54195,50158,58232
51,790,VA,Staunton city,3791,3081,4501,16.5,13.4,19.6,42552,38620,46484
51,800,VA,Suffolk city,11668,9847,13489,13.6,11.5,15.7,60735,56752,64718
51,810,VA,Virginia Beach city,37886,32750,43022,8.6,7.4,9.8,67676,65010,70342
51,820,VA,Waynesboro city,3092,2395,3789,14.6,11.3,17.9,44843,41709,47977
51,830,VA,Williamsburg city,2071,1612,2530,20.1,15.6,24.6,46954,42143,51765
51,840,VA,Winchester city,3574,2713,4435,13.4,10.2,16.6,44537,40470,48604
53,0,WA,Washington,913463,895355,931571,13.2,12.9,13.5,61358,60882,61834
53,1,WA,Adams County,3598,2947,4249,19,15.6,22.4,47423,42474,52372
53,3,WA,Asotin County,3573,2849,4297,16.3,13,19.6,44055,39944,48166
53,5,WA,Benton County,26893,23628,30158,14.6,12.8,16.4,58750,56072,61428
53,7,WA,Chelan County,10298,8470,12126,14,11.5,16.5,49174,45028,53320
53,9,WA,Clallam County,11518,9848,13188,16.2,13.8,18.6,47185,43543,50827
53,11,WA,Clark County,44213,38703,49723,9.9,8.7,11.1,61747,60396,63098
53,13,WA,Columbia County,607,469,745,15.5,12,19,45465,41255,49675
53,15,WA,Cowlitz County,20701,18425,22977,20.6,18.3,22.9,44235,41355,47115
53,17,WA,Douglas County,6120,4978,7262,15.5,12.6,18.4,51151,47257,55045
53,19,WA,Ferry County,1700,1392,2008,22.4,18.3,26.5,39992,36038,43946
53,21,WA,Franklin County,14661,12404,16918,17.3,14.6,20,55006,51191,58821
53,23,WA,Garfield County,310,240,380,14.2,11,17.4,46404,41508,51300
53,25,WA,Grant County,14508,11796,17220,15.8,12.8,18.8,50388,47611,53165
53,27,WA,Grays Harbor County,13322,11257,15387,19.6,16.6,22.6,43205,40965,45445
53,29,WA,Island County,7964,6639,9289,10.3,8.6,12,59358,55827,62889
53,31,WA,Jefferson County,4183,3445,4921,14.1,11.6,16.6,50964,46641,55287
53,33,WA,King County,230750,218081,243419,11.3,10.7,11.9,75738,74417,77059
53,35,WA,Kitsap County,27550,23819,31281,11.2,9.7,12.7,61898,59584,64212
53,37,WA,Kittitas County,7459,6329,8589,18.6,15.8,21.4,48127,44926,51328
53,39,WA,Klickitat County,3029,2365,3693,14.6,11.4,17.8,49348,44723,53973
53,41,WA,Lewis County,12695,10463,14927,17.1,14.1,20.1,44243,40710,47776
53,43,WA,Lincoln County,1274,1002,1546,12.5,9.8,15.2,49955,45180,54730
53,45,WA,Mason County,9040,7636,10444,15.6,13.2,18,52313,49305,55321
53,47,WA,Okanogan County,9427,8024,10830,23.2,19.8,26.6,37782,34745,40819
53,49,WA,Pacific County,3606,2929,4283,17.8,14.5,21.1,40189,36441,43937
53,51,WA,Pend Oreille County,2868,2398,3338,22.3,18.6,26,42579,38373,46785
53,53,WA,Pierce County,106432,97890,114974,13.1,12.1,14.1,60397,58946,61848
53,55,WA,San Juan County,2018,1729,2307,12.7,10.9,14.5,54721,50513,58929
53,57,WA,Skagit County,18627,16409,20845,15.7,13.8,17.6,51395,48709,54081
53,59,WA,Skamania County,1421,1099,1743,12.6,9.7,15.5,52673,47473,57873
53,61,WA,Snohomish County,73930,66931,80929,9.9,9,10.8,71890,70201,73579
53,63,WA,Spokane County,76910,70461,83359,16.3,14.9,17.7,50083,48190,51976
53,65,WA,Stevens County,8368,7255,9481,19.3,16.7,21.9,43823,40849,46797
53,67,WA,Thurston County,31197,27796,34598,11.9,10.6,13.2,61653,59047,64259
53,69,WA,Wahkiakum County,558,431,685,13.9,10.7,17.1,51022,48377,53667
53,71,WA,Walla Walla County,8682,7030,10334,15.7,12.7,18.7,49819,46459,53179
53,73,WA,Whatcom County,31842,28461,35223,15.7,14,17.4,53733,51153,56313
53,75,WA,Whitman County,11567,10634,12500,28.4,26.1,30.7,41837,37907,45767
53,77,WA,Yakima County,50044,45009,55079,20.5,18.4,22.6,44342,42101,46583
54,0,WV,West Virginia,328734,320351,337117,18.3,17.8,18.8,41030,40399,41661
54,1,WV,Barbour County,3409,2691,4127,21.5,17,26,35615,31979,39251
54,3,WV,Berkeley County,14356,11935,16777,13.2,11,15.4,56737,53472,60002
54,5,WV,Boone County,5172,4258,6086,22.1,18.2,26,37625,34021,41229
54,7,WV,Braxton County,3124,2446,3802,22.2,17.4,27,33817,30465,37169
54,9,WV,Brooke County,3416,2703,4129,15.1,11.9,18.3,43572,39329,47815
54,11,WV,Cabell County,20377,17794,22960,21.9,19.1,24.7,34887,32905,36869
54,13,WV,Calhoun County,1623,1259,1987,21.8,16.9,26.7,32162,28853,35471
54,15,WV,Clay County,2214,1736,2692,25.1,19.7,30.5,32961,30007,35915
54,17,WV,Doddridge County,1305,978,1632,17.4,13,21.8,41838,37906,45770
54,19,WV,Fayette County,9215,7514,10916,21.4,17.5,25.3,36739,34611,38867
54,21,WV,Gilmer County,1851,1453,2249,28.9,22.7,35.1,32705,29257,36153
54,23,WV,Grant County,1959,1533,2385,17,13.3,20.7,41039,38273,43805
54,25,WV,Greenbrier County,7308,6305,8311,21.1,18.2,24,36996,33366,40626
54,27,WV,Hampshire County,4855,4057,5653,21.2,17.7,24.7,35980,32334,39626
54,29,WV,Hancock County,3841,3007,4675,12.9,10.1,15.7,48178,45965,50391
54,31,WV,Hardy County,2103,1619,2587,15.3,11.8,18.8,41010,37490,44530
54,33,WV,Harrison County,9412,7617,11207,13.9,11.2,16.6,42121,39683,44559
54,35,WV,Jackson County,4817,3778,5856,16.7,13.1,20.3,41121,36854,45388
54,37,WV,Jefferson County,5526,4448,6604,10.2,8.2,12.2,66950,63283,70617
54,39,WV,Kanawha County,31400,27430,35370,16.8,14.7,18.9,43936,41342,46530
54,41,WV,Lewis County,3212,2620,3804,20,16.3,23.7,40568,37071,44065
54,43,WV,Lincoln County,5215,4229,6201,24.4,19.8,29,34295,30842,37748
54,45,WV,Logan County,6972,5524,8420,20.2,16,24.4,36437,33268,39606
54,47,WV,McDowell County,6981,5662,8300,34.9,28.3,41.5,24707,22745,26669
54,49,WV,Marion County,9920,8325,11515,17.9,15,20.8,43729,40368,47090
54,51,WV,Marshall County,4820,3843,5797,15.2,12.1,18.3,43356,39100,47612
54,53,WV,Mason County,5397,4304,6490,20.6,16.4,24.8,35799,32383,39215
54,55,WV,Mercer County,12413,10375,14451,20.5,17.1,23.9,35046,31935,38157
54,57,WV,Mineral County,4307,3522,5092,16.1,13.2,19,40012,36136,43888
54,59,WV,Mingo County,7163,5951,8375,28.1,23.3,32.9,29839,27057,32621
54,61,WV,Monongalia County,21601,19581,23621,22.5,20.4,24.6,43835,40315,47355
54,63,WV,Monroe County,2595,2093,3097,19.3,15.6,23,36351,32664,40038
54,65,WV,Morgan County,2246,1717,2775,13,9.9,16.1,44446,40093,48799
54,67,WV,Nicholas County,5001,4012,5990,19.6,15.7,23.5,36375,32856,39894
54,69,WV,Ohio County,7506,6369,8643,18.4,15.6,21.2,40195,37921,42469
54,71,WV,Pendleton County,1197,944,1450,16.7,13.2,20.2,38204,34484,41924
54,73,WV,Pleasants County,1152,929,1375,16.5,13.3,19.7,44801,40292,49310
54,75,WV,Pocahontas County,1460,1128,1792,17.6,13.6,21.6,34341,31124,37558
54,77,WV,Preston County,5501,4445,6557,17.6,14.2,21,41420,38131,44709
54,79,WV,Putnam County,5631,4348,6914,10,7.7,12.3,59472,54639,64305
54,81,WV,Raleigh County,13163,10669,15657,17.7,14.3,21.1,40270,37461,43079
54,83,WV,Randolph County,5609,4595,6623,20.8,17,24.6,37468,34318,40618
54,85,WV,Ritchie County,1739,1331,2147,17.7,13.5,21.9,46383,43864,48902
54,87,WV,Roane County,3336,2725,3947,23.1,18.9,27.3,33041,29944,36138
54,89,WV,Summers County,3134,2416,3852,25.8,19.9,31.7,32456,30442,34470
54,91,WV,Taylor County,2765,2135,3395,16.8,13,20.6,40305,36181,44429
54,93,WV,Tucker County,1152,893,1411,17.1,13.3,20.9,36466,33140,39792
54,95,WV,Tyler County,1415,1085,1745,15.8,12.1,19.5,41019,36965,45073
54,97,WV,Upshur County,4599,3651,5547,19.7,15.6,23.8,38387,35224,41550
54,99,WV,Wayne County,8169,6766,9572,20,16.6,23.4,37242,33887,40597
54,101,WV,Webster County,2278,1739,2817,26.1,19.9,32.3,29331,26678,31984
54,103,WV,Wetzel County,2914,2318,3510,18.5,14.7,22.3,40013,35933,44093
54,105,WV,Wirt County,1178,938,1418,20.3,16.2,24.4,38600,34584,42616
54,107,WV,Wood County,14609,12540,16678,17.2,14.8,19.6,41932,39571,44293
54,109,WV,Wyoming County,5100,4021,6179,22.8,18,27.6,34419,31098,37740
55,0,WI,Wisconsin,737307,723342,751272,13.2,13,13.4,52632,52206,53058
55,1,WI,Adams County,3352,2796,3908,17.8,14.9,20.7,42063,39278,44848
55,3,WI,Ashland County,2303,1818,2788,14.9,11.8,18,41294,38573,44015
55,5,WI,Barron County,6130,5117,7143,13.7,11.4,16,46375,42772,49978
55,7,WI,Bayfield County,2011,1621,2401,13.6,11,16.2,44395,41800,46990
55,9,WI,Brown County,29879,26657,33101,12,10.7,13.3,54141,51658,56624
55,11,WI,Buffalo County,1375,1090,1660,10.5,8.3,12.7,50998,48230,53766
55,13,WI,Burnett County,2505,2165,2845,16.5,14.3,18.7,41810,39309,44311
55,15,WI,Calumet County,2891,2346,3436,5.9,4.8,7,68430,63888,72972
55,17,WI,Chippewa County,6497,5322,7672,10.7,8.8,12.6,52485,49101,55869
55,19,WI,Clark County,5412,4703,6121,16,13.9,18.1,45316,42965,47667
55,21,WI,Columbia County,4866,4000,5732,8.8,7.2,10.4,59020,55548,62492
55,23,WI,Crawford County,2293,1865,2721,14.7,12,17.4,43562,40044,47080
55,25,WI,Dane County,67242,62590,71894,13.4,12.5,14.3,61937,60055,63819
55,27,WI,Dodge County,8158,6739,9577,9.9,8.2,11.6,54359,50892,57826
55,29,WI,Door County,3016,2496,3536,11,9.1,12.9,49717,45824,53610
55,31,WI,Douglas County,5896,4850,6942,13.9,11.4,16.4,46475,43346,49604
55,33,WI,Dunn County,5677,4590,6764,13.9,11.2,16.6,52224,48533,55915
